id,order_id,product_id,quantity,unit_price,unit_volume
1804,1804,4,1,100.00,100.00
1805,1805,7,1,50.00,50.00
1806,1806,9,1,50.00,50.00
1807,1807,12,1,50.00,50.00
1808,1808,12,1,50.00,50.00
1809,1809,12,1,50.00,50.00
1810,1810,7,1,50.00,50.00
1811,1811,10,1,50.00,50.00
1812,1812,1,1,100.00,100.00
1813,1813,1,1,100.00,100.00
1814,1814,5,1,100.00,100.00
1815,1815,11,1,50.00,50.00
1816,1816,12,1,50.00,50.00
1817,1817,9,1,50.00,50.00
1818,1818,4,1,100.00,100.00
1819,1819,10,1,50.00,50.00
1820,1820,1,1,100.00,100.00
1821,1821,2,2,100.00,100.00
1822,1822,3,1,100.00,100.00
1823,1823,4,1,100.00,100.00
1824,1824,5,1,100.00,100.00
1825,1825,6,1,100.00,100.00
1826,1826,8,1,50.00,50.00
1827,1827,7,1,50.00,50.00
1828,1828,9,2,50.00,50.00
1829,1829,12,2,50.00,50.00
1830,1830,11,1,50.00,50.00
1831,1831,7,1,50.00,50.00
1832,1832,8,1,50.00,50.00
1833,1833,3,1,100.00,100.00
1834,1834,7,1,50.00,50.00
1835,1835,8,1,50.00,50.00
1836,1836,3,1,100.00,100.00
1837,1837,11,1,50.00,50.00
1838,1838,2,1,100.00,100.00
1839,1839,6,1,100.00,100.00
1840,1840,6,1,100.00,100.00
1841,1841,3,1,100.00,100.00
1842,1842,6,1,100.00,100.00
1843,1843,5,1,100.00,100.00
1844,1844,3,1,100.00,100.00
1845,1845,6,1,100.00,100.00
1846,1846,5,1,100.00,100.00
1847,1847,2,1,100.00,100.00
1848,1848,3,1,100.00,100.00
1849,1849,3,1,100.00,100.00
1850,1850,5,1,100.00,100.00
1851,1851,2,1,100.00,100.00
1852,1852,3,1,100.00,100.00
1853,1853,2,1,100.00,100.00
1854,1854,1,1,100.00,100.00
1855,1855,11,1,50.00,50.00
1856,1856,7,1,50.00,50.00
1857,1857,1,1,100.00,100.00
1858,1858,6,1,100.00,100.00
1859,1859,9,1,50.00,50.00
1860,1860,12,1,50.00,50.00
1861,1861,9,1,50.00,50.00
1862,1862,7,1,50.00,50.00
1863,1863,3,1,100.00,100.00
1864,1864,8,1,50.00,50.00
1865,1865,10,1,50.00,50.00
1866,1866,5,1,100.00,100.00
1867,1867,1,1,100.00,100.00
1868,1868,3,1,100.00,100.00
1869,1869,12,1,50.00,50.00
1870,1870,9,1,50.00,50.00
1871,1871,1,3,100.00,100.00
1872,1872,2,2,100.00,100.00
1873,1873,3,2,100.00,100.00
1874,1874,4,3,100.00,100.00
1875,1875,5,1,100.00,100.00
1876,1876,6,3,100.00,100.00
1877,1877,12,1,50.00,50.00
1878,1878,7,2,50.00,50.00
1879,1879,9,2,50.00,50.00
1880,1880,8,1,50.00,50.00
1881,1881,1,1,100.00,100.00
1882,1882,1,1,100.00,100.00
1883,1883,1,1,100.00,100.00
1884,1884,11,1,50.00,50.00
1885,1885,2,1,100.00,100.00
1886,1886,10,1,50.00,50.00
1887,1887,8,1,50.00,50.00
1888,1888,5,1,100.00,100.00
1889,1889,1,1,100.00,100.00
1890,1890,1,1,100.00,100.00
1891,1891,1,3,100.00,100.00
1892,1892,2,3,100.00,100.00
1893,1893,3,3,100.00,100.00
1894,1894,4,1,100.00,100.00
1895,1895,5,3,100.00,100.00
1896,1896,6,3,100.00,100.00
1897,1897,12,1,50.00,50.00
1898,1898,10,2,50.00,50.00
1899,1899,11,1,50.00,50.00
1900,1900,7,2,50.00,50.00
1901,1901,9,1,50.00,50.00
1902,1902,11,1,50.00,50.00
1903,1903,11,1,50.00,50.00
1904,1904,7,1,50.00,50.00
1905,1905,12,1,50.00,50.00
1906,1906,7,1,50.00,50.00
1907,1907,1,1,100.00,100.00
1908,1908,3,1,100.00,100.00
1909,1909,3,1,100.00,100.00
1910,1910,1,1,100.00,100.00
1911,1911,4,1,100.00,100.00
1912,1912,9,1,50.00,50.00
1913,1913,8,1,50.00,50.00
1914,1914,5,1,100.00,100.00
1915,1915,9,1,50.00,50.00
1916,1916,10,1,50.00,50.00
1917,1917,1,1,100.00,100.00
1918,1918,1,1,100.00,100.00
1919,1919,11,1,50.00,50.00
1920,1920,3,1,100.00,100.00
1921,1921,12,1,50.00,50.00
1922,1922,3,1,100.00,100.00
1923,1923,6,1,100.00,100.00
1924,1924,3,1,100.00,100.00
1925,1925,6,1,100.00,100.00
1926,1926,2,1,100.00,100.00
1927,1927,7,1,50.00,50.00
1928,1928,2,1,100.00,100.00
1929,1929,1,1,100.00,100.00
1930,1930,9,1,50.00,50.00
1931,1931,6,1,100.00,100.00
1932,1932,1,1,100.00,100.00
1933,1933,12,1,50.00,50.00
1934,1934,1,1,100.00,100.00
1935,1935,7,1,50.00,50.00
1936,1936,10,1,50.00,50.00
1937,1937,9,1,50.00,50.00
1938,1938,11,1,50.00,50.00
1939,1939,5,1,100.00,100.00
1940,1940,1,1,100.00,100.00
1941,1941,12,1,50.00,50.00
1942,1942,4,1,100.00,100.00
1943,1943,6,1,100.00,100.00
1944,1944,7,1,50.00,50.00
1945,1945,2,1,100.00,100.00
1946,1946,1,1,100.00,100.00
1947,1947,4,1,100.00,100.00
1948,1948,11,1,50.00,50.00
1949,1949,7,1,50.00,50.00
1950,1950,8,1,50.00,50.00
1951,1951,5,1,100.00,100.00
1952,1952,6,1,100.00,100.00
1953,1953,12,1,50.00,50.00
1954,1954,10,1,50.00,50.00
1955,1955,2,1,100.00,100.00
1956,1956,2,1,100.00,100.00
1957,1957,1,1,100.00,100.00
1958,1958,3,2,100.00,100.00
1959,1959,4,3,100.00,100.00
1960,1960,5,2,100.00,100.00
1961,1961,6,3,100.00,100.00
1962,1962,11,1,50.00,50.00
1963,1963,10,2,50.00,50.00
1964,1964,9,1,50.00,50.00
1965,1965,8,2,50.00,50.00
1966,1966,7,1,50.00,50.00
1967,1967,12,2,50.00,50.00
1968,1968,9,1,50.00,50.00
1969,1969,12,1,50.00,50.00
1970,1970,1,1,100.00,100.00
1971,1971,5,1,100.00,100.00
1972,1972,3,1,100.00,100.00
1973,1973,9,1,50.00,50.00
1974,1974,8,1,50.00,50.00
1975,1975,8,1,50.00,50.00
1976,1976,11,1,50.00,50.00
1977,1977,4,1,100.00,100.00
1978,1978,2,1,100.00,100.00
1979,1979,9,1,50.00,50.00
1980,1980,11,1,50.00,50.00
1981,1981,8,1,50.00,50.00
1982,1982,1,1,100.00,100.00
1983,1983,9,1,50.00,50.00
1984,1984,4,1,100.00,100.00
1985,1985,5,1,100.00,100.00
1986,1986,9,1,50.00,50.00
1987,1987,11,1,50.00,50.00
1988,1988,3,1,100.00,100.00
1989,1989,10,1,50.00,50.00
1990,1990,10,1,50.00,50.00
1991,1991,10,1,50.00,50.00
1992,1992,7,1,50.00,50.00
1993,1993,7,1,50.00,50.00
1994,1994,2,1,100.00,100.00
1995,1995,1,1,100.00,100.00
1996,1996,8,1,50.00,50.00
1997,1997,6,1,100.00,100.00
1998,1998,9,1,50.00,50.00
1999,1999,5,1,100.00,100.00
2000,2000,10,1,50.00,50.00
2001,2001,4,1,100.00,100.00
2002,2002,7,1,50.00,50.00
2003,2003,11,1,50.00,50.00
2004,2004,7,1,50.00,50.00
2005,2005,11,1,50.00,50.00
2006,2006,8,1,50.00,50.00
2007,2007,9,1,50.00,50.00
2008,2008,2,1,100.00,100.00
2009,2009,7,1,50.00,50.00
2010,2010,3,1,100.00,100.00
2011,2011,1,2,100.00,100.00
2012,2012,3,3,100.00,100.00
2013,2013,4,2,100.00,100.00
2014,2014,5,2,100.00,100.00
2015,2015,6,2,100.00,100.00
2016,2016,10,2,50.00,50.00
2017,2017,12,2,50.00,50.00
2018,2018,8,2,50.00,50.00
2019,2019,4,1,100.00,100.00
2020,2020,4,1,100.00,100.00
2021,2021,3,1,100.00,100.00
2022,2022,8,1,50.00,50.00
2023,2023,4,1,100.00,100.00
2024,2024,7,1,50.00,50.00
2025,2025,7,1,50.00,50.00
2026,2026,5,1,100.00,100.00
2027,2027,12,1,50.00,50.00
2028,2028,5,1,100.00,100.00
2029,2029,6,1,100.00,100.00
2030,2030,6,1,100.00,100.00
2031,2031,10,1,50.00,50.00
2032,2032,10,1,50.00,50.00
2033,2033,8,1,50.00,50.00
2034,2034,8,1,50.00,50.00
2035,2035,8,1,50.00,50.00
2036,2036,1,1,100.00,100.00
2037,2037,6,1,100.00,100.00
2038,2038,3,1,100.00,100.00
2039,2039,4,1,100.00,100.00
2040,2040,7,1,50.00,50.00
2041,2041,3,1,100.00,100.00
2042,2042,7,1,50.00,50.00
2043,2043,5,1,100.00,100.00
2044,2044,8,1,50.00,50.00
2045,2045,12,1,50.00,50.00
2046,2046,1,1,100.00,100.00
2047,2047,11,1,50.00,50.00
2048,2048,12,1,50.00,50.00
2049,2049,10,1,50.00,50.00
2050,2050,5,1,100.00,100.00
2051,2051,2,1,100.00,100.00
2052,2052,4,1,100.00,100.00
2053,2053,7,1,50.00,50.00
2054,2054,4,1,100.00,100.00
2055,2055,6,1,100.00,100.00
2056,2056,3,1,100.00,100.00
2057,2057,5,1,100.00,100.00
2058,2058,2,1,100.00,100.00
2059,2059,4,1,100.00,100.00
2060,2060,10,1,50.00,50.00
2061,2061,7,1,50.00,50.00
2062,2062,2,1,100.00,100.00
2063,2063,12,1,50.00,50.00
2064,2064,3,1,100.00,100.00
2065,2065,12,1,50.00,50.00
2066,2066,3,1,100.00,100.00
2067,2067,8,1,50.00,50.00
2068,2068,4,1,100.00,100.00
2069,2069,5,1,100.00,100.00
2070,2070,3,1,100.00,100.00
2071,2071,9,1,50.00,50.00
2072,2072,1,1,100.00,100.00
2073,2073,10,1,50.00,50.00
2074,2074,5,1,100.00,100.00
2075,2075,9,1,50.00,50.00
2076,2076,12,1,50.00,50.00
2077,2077,10,1,50.00,50.00
2078,2078,11,1,50.00,50.00
2079,2079,7,1,50.00,50.00
2080,2080,1,1,100.00,100.00
2081,2081,2,1,100.00,100.00
2082,2082,4,1,100.00,100.00
2083,2083,6,1,100.00,100.00
2084,2084,12,1,50.00,50.00
2085,2085,1,1,100.00,100.00
2086,2086,3,1,100.00,100.00
2087,2087,2,1,100.00,100.00
2088,2088,7,1,50.00,50.00
2089,2089,12,1,50.00,50.00
2090,2090,2,1,100.00,100.00
2091,2091,11,1,50.00,50.00
2092,2092,2,1,100.00,100.00
2093,2093,11,1,50.00,50.00
2094,2094,10,1,50.00,50.00
2095,2095,2,1,100.00,100.00
2096,2096,2,1,100.00,100.00
2097,2097,2,1,100.00,100.00
2098,2098,1,1,100.00,100.00
2099,2099,8,1,50.00,50.00
2100,2100,2,1,100.00,100.00
2101,2101,2,1,100.00,100.00
2102,2102,7,1,50.00,50.00
2103,2103,3,1,100.00,100.00
2104,2104,6,1,100.00,100.00
2105,2105,12,1,50.00,50.00
2106,2106,8,1,50.00,50.00
2107,2107,10,1,50.00,50.00
2108,2108,6,1,100.00,100.00
2109,2109,1,1,100.00,100.00
2110,2110,11,1,50.00,50.00
2111,2111,11,1,50.00,50.00
2112,2112,6,1,100.00,100.00
2113,2113,4,1,100.00,100.00
2114,2114,2,1,100.00,100.00
2115,2115,7,1,50.00,50.00
2116,2116,9,1,50.00,50.00
2117,2117,10,1,50.00,50.00
2118,2118,6,1,100.00,100.00
2119,2119,10,1,50.00,50.00
2120,2120,2,1,100.00,100.00
2121,2121,2,1,100.00,100.00
2122,2122,3,1,100.00,100.00
2123,2123,5,1,100.00,100.00
2124,2124,12,1,50.00,50.00
2125,2125,11,1,50.00,50.00
2126,2126,7,1,50.00,50.00
2127,2127,2,1,100.00,100.00
2128,2128,4,1,100.00,100.00
2129,2129,12,1,50.00,50.00
2130,2130,2,1,100.00,100.00
2131,2131,9,1,50.00,50.00
2132,2132,10,1,50.00,50.00
2133,2133,6,1,100.00,100.00
2134,2134,5,1,100.00,100.00
2135,2135,11,1,50.00,50.00
2136,2136,11,1,50.00,50.00
2137,2137,5,1,100.00,100.00
2138,2138,4,1,100.00,100.00
2139,2139,6,1,100.00,100.00
2140,2140,5,1,100.00,100.00
2141,2141,4,1,100.00,100.00
2142,2142,3,1,100.00,100.00
2143,2143,4,1,100.00,100.00
2144,2144,9,1,50.00,50.00
2145,2145,9,1,50.00,50.00
2146,2146,12,1,50.00,50.00
2147,2147,8,1,50.00,50.00
2148,2148,8,1,50.00,50.00
2149,2149,1,1,100.00,100.00
2150,2150,9,1,50.00,50.00
2151,2151,6,1,100.00,100.00
2152,2152,2,1,100.00,100.00
2153,2153,11,1,50.00,50.00
2154,2154,3,1,100.00,100.00
2155,2155,3,1,100.00,100.00
2156,2156,9,1,50.00,50.00
2157,2157,11,1,50.00,50.00
2158,2158,11,1,50.00,50.00
2159,2159,7,1,50.00,50.00
2160,2160,3,1,100.00,100.00
2161,2161,6,1,100.00,100.00
2162,2162,9,1,50.00,50.00
2163,2163,10,1,50.00,50.00
2164,2164,9,1,50.00,50.00
2165,2165,11,1,50.00,50.00
2166,2166,1,1,100.00,100.00
2167,2167,11,1,50.00,50.00
2168,2168,4,1,100.00,100.00
2169,2169,2,1,100.00,100.00
2170,2170,7,1,50.00,50.00
2171,2171,9,1,50.00,50.00
2172,2172,10,1,50.00,50.00
2173,2173,1,1,100.00,100.00
2174,2174,3,1,100.00,100.00
2175,2175,12,1,50.00,50.00
2176,2176,10,1,50.00,50.00
2177,2177,11,1,50.00,50.00
2178,2178,1,1,100.00,100.00
2179,2179,11,1,50.00,50.00
2180,2180,4,1,100.00,100.00
2181,2181,4,1,100.00,100.00
2182,2182,4,1,100.00,100.00
2183,2183,2,1,100.00,100.00
2184,2184,3,1,100.00,100.00
2185,2185,11,1,50.00,50.00
2186,2186,12,1,50.00,50.00
2187,2187,5,1,100.00,100.00
2188,2188,9,1,50.00,50.00
2189,2189,11,1,50.00,50.00
2190,2190,12,1,50.00,50.00
2191,2191,10,1,50.00,50.00
2192,2192,11,1,50.00,50.00
2193,2193,11,1,50.00,50.00
2194,2194,7,1,50.00,50.00
2195,2195,4,1,100.00,100.00
2196,2196,8,1,50.00,50.00
2197,2197,10,1,50.00,50.00
2198,2198,6,1,100.00,100.00
2199,2199,3,1,100.00,100.00
2200,2200,9,1,50.00,50.00
2201,2201,7,1,50.00,50.00
2202,2202,11,1,50.00,50.00
2203,2203,7,1,50.00,50.00
2204,2204,12,1,50.00,50.00
2205,2205,2,1,100.00,100.00
2206,2206,2,1,100.00,100.00
2207,2207,4,1,100.00,100.00
2208,2208,4,1,100.00,100.00
2209,2209,12,1,50.00,50.00
2210,2210,3,1,100.00,100.00
2211,2211,7,1,50.00,50.00
2212,2212,12,1,50.00,50.00
2213,2213,4,1,100.00,100.00
2214,2214,9,1,50.00,50.00
2215,2215,5,1,100.00,100.00
2216,2216,2,1,100.00,100.00
2217,2217,11,1,50.00,50.00
2218,2218,11,1,50.00,50.00
2219,2219,11,1,50.00,50.00
2220,2220,5,1,100.00,100.00
2221,2221,4,1,100.00,100.00
2222,2222,3,1,100.00,100.00
2223,2223,8,1,50.00,50.00
2224,2224,6,1,100.00,100.00
2225,2225,2,1,100.00,100.00
2226,2226,12,1,50.00,50.00
2227,2227,2,1,100.00,100.00
2228,2228,10,1,50.00,50.00
2229,2229,7,1,50.00,50.00
2230,2230,12,1,50.00,50.00
2231,2231,4,1,100.00,100.00
2232,2232,2,1,100.00,100.00
2233,2233,2,1,100.00,100.00
2234,2234,3,1,100.00,100.00
2235,2235,10,1,50.00,50.00
2236,2236,10,1,50.00,50.00
2237,2237,11,1,50.00,50.00
2238,2238,10,1,50.00,50.00
2239,2239,2,1,100.00,100.00
2240,2240,4,1,100.00,100.00
2241,2241,10,1,50.00,50.00
2242,2242,8,1,50.00,50.00
2243,2243,4,1,100.00,100.00
2244,2244,4,1,100.00,100.00
2245,2245,11,1,50.00,50.00
2246,2246,4,1,100.00,100.00
2247,2247,7,1,50.00,50.00
2248,2248,10,1,50.00,50.00
2249,2249,3,1,100.00,100.00
2250,2250,9,1,50.00,50.00
2251,2251,2,1,100.00,100.00
2252,2252,1,1,100.00,100.00
2253,2253,1,1,100.00,100.00
2254,2254,8,1,50.00,50.00
2255,2255,10,1,50.00,50.00
2256,2256,11,1,50.00,50.00
2257,2257,9,1,50.00,50.00
2258,2258,1,1,100.00,100.00
2259,2259,1,1,100.00,100.00
2260,2260,6,1,100.00,100.00
2261,2261,11,1,50.00,50.00
2262,2262,2,1,100.00,100.00
2263,2263,12,1,50.00,50.00
2264,2264,4,1,100.00,100.00
2265,2265,5,1,100.00,100.00
2266,2266,2,1,100.00,100.00
2267,2267,1,1,100.00,100.00
2268,2268,7,1,50.00,50.00
2269,2269,4,1,100.00,100.00
2270,2270,11,1,50.00,50.00
2271,2271,3,1,100.00,100.00
2272,2272,11,1,50.00,50.00
2273,2273,11,1,50.00,50.00
2274,2274,8,1,50.00,50.00
2275,2275,7,1,50.00,50.00
2276,2276,8,1,50.00,50.00
2277,2277,2,1,100.00,100.00
2278,2278,6,1,100.00,100.00
2279,2279,8,1,50.00,50.00
2280,2280,7,1,50.00,50.00
2281,2281,9,1,50.00,50.00
2282,2282,2,1,100.00,100.00
2283,2283,6,1,100.00,100.00
2284,2284,6,1,100.00,100.00
2285,2285,3,1,100.00,100.00
2286,2286,6,1,100.00,100.00
2287,2287,8,1,50.00,50.00
2288,2288,2,1,100.00,100.00
2289,2289,10,1,50.00,50.00
2290,2290,1,1,100.00,100.00
2291,2291,7,1,50.00,50.00
2292,2292,4,1,100.00,100.00
2293,2293,12,1,50.00,50.00
2294,2294,6,1,100.00,100.00
2295,2295,6,1,100.00,100.00
2296,2296,10,1,50.00,50.00
2297,2297,2,1,100.00,100.00
2298,2298,3,1,100.00,100.00
2299,2299,10,1,50.00,50.00
2300,2300,5,1,100.00,100.00
2301,2301,9,1,50.00,50.00
2302,2302,3,1,100.00,100.00
2303,2303,8,1,50.00,50.00
2304,2304,5,1,100.00,100.00
2305,2305,2,1,100.00,100.00
2306,2306,2,1,100.00,100.00
2307,2307,11,1,50.00,50.00
2308,2308,10,1,50.00,50.00
2309,2309,8,1,50.00,50.00
2310,2310,4,1,100.00,100.00
2311,2311,9,1,50.00,50.00
2312,2312,9,1,50.00,50.00
2313,2313,4,1,100.00,100.00
2314,2314,4,1,100.00,100.00
2315,2315,7,1,50.00,50.00
2316,2316,4,1,100.00,100.00
2317,2317,8,1,50.00,50.00
2318,2318,10,1,50.00,50.00
2319,2319,10,1,50.00,50.00
2320,2320,10,1,50.00,50.00
2321,2321,1,1,100.00,100.00
2322,2322,9,1,50.00,50.00
2323,2323,3,1,100.00,100.00
2324,2324,7,1,50.00,50.00
2325,2325,10,1,50.00,50.00
2326,2326,8,1,50.00,50.00
2327,2327,2,1,100.00,100.00
2328,2328,3,1,100.00,100.00
2329,2329,9,1,50.00,50.00
2330,2330,7,1,50.00,50.00
2331,2331,3,1,100.00,100.00
2332,2332,1,1,100.00,100.00
2333,2333,2,1,100.00,100.00
2334,2334,6,1,100.00,100.00
2335,2335,2,1,100.00,100.00
2336,2336,1,1,100.00,100.00
2337,2337,8,1,50.00,50.00
2338,2338,9,1,50.00,50.00
2339,2339,4,1,100.00,100.00
2340,2340,12,1,50.00,50.00
2341,2341,4,1,100.00,100.00
2342,2342,11,1,50.00,50.00
2343,2343,2,1,100.00,100.00
2344,2344,3,1,100.00,100.00
2345,2345,3,1,100.00,100.00
2346,2346,12,1,50.00,50.00
2347,2347,1,1,100.00,100.00
2348,2348,4,1,100.00,100.00
2349,2349,11,1,50.00,50.00
2350,2350,9,1,50.00,50.00
2351,2351,7,1,50.00,50.00
2352,2352,2,1,100.00,100.00
2353,2353,1,1,100.00,100.00
2354,2354,5,1,100.00,100.00
2355,2355,9,1,50.00,50.00
2356,2356,12,1,50.00,50.00
2357,2357,1,1,100.00,100.00
2358,2358,7,1,50.00,50.00
2359,2359,4,1,100.00,100.00
2360,2360,12,1,50.00,50.00
2361,2361,3,1,100.00,100.00
2362,2362,2,1,100.00,100.00
2363,2363,6,1,100.00,100.00
2364,2364,11,1,50.00,50.00
2365,2365,7,1,50.00,50.00
2366,2366,7,1,50.00,50.00
2367,2367,10,1,50.00,50.00
2368,2368,3,1,100.00,100.00
2369,2369,3,1,100.00,100.00
2370,2370,12,1,50.00,50.00
2371,2371,10,1,50.00,50.00
2372,2372,9,1,50.00,50.00
2373,2373,5,1,100.00,100.00
2374,2374,3,1,100.00,100.00
2375,2375,7,1,50.00,50.00
2376,2376,6,1,100.00,100.00
2377,2377,8,1,50.00,50.00
2378,2378,1,1,100.00,100.00
2379,2379,11,1,50.00,50.00
2380,2380,10,1,50.00,50.00
2381,2381,8,1,50.00,50.00
2382,2382,3,1,100.00,100.00
2383,2383,7,1,50.00,50.00
2384,2384,3,1,100.00,100.00
2385,2385,6,1,100.00,100.00
2386,2386,12,1,50.00,50.00
2387,2387,3,1,100.00,100.00
2388,2388,10,1,50.00,50.00
2389,2389,3,1,100.00,100.00
2390,2390,10,1,50.00,50.00
2391,2391,9,1,50.00,50.00
2392,2392,7,1,50.00,50.00
2393,2393,9,1,50.00,50.00
2394,2394,9,1,50.00,50.00
2395,2395,7,1,50.00,50.00
2396,2396,8,1,50.00,50.00
2397,2397,3,1,100.00,100.00
2398,2398,7,1,50.00,50.00
2399,2399,7,1,50.00,50.00
2400,2400,6,1,100.00,100.00
2401,2401,8,1,50.00,50.00
2402,2402,9,1,50.00,50.00
2403,2403,12,1,50.00,50.00
2404,2404,10,1,50.00,50.00
2405,2405,10,1,50.00,50.00
2406,2406,11,1,50.00,50.00
2407,2407,4,1,100.00,100.00
2408,2408,6,1,100.00,100.00
2409,2409,11,1,50.00,50.00
2410,2410,4,1,100.00,100.00
2411,2411,11,1,50.00,50.00
2412,2412,8,1,50.00,50.00
2413,2413,3,1,100.00,100.00
2414,2414,9,1,50.00,50.00
2415,2415,7,1,50.00,50.00
2416,2416,10,1,50.00,50.00
2417,2417,9,1,50.00,50.00
2418,2418,6,1,100.00,100.00
2419,2419,4,1,100.00,100.00
2420,2420,11,1,50.00,50.00
2421,2421,5,1,100.00,100.00
2422,2422,6,1,100.00,100.00
2423,2423,8,1,50.00,50.00
2424,2424,9,1,50.00,50.00
2425,2425,7,1,50.00,50.00
2426,2426,4,1,100.00,100.00
2427,2427,9,1,50.00,50.00
2428,2428,8,1,50.00,50.00
2429,2429,9,1,50.00,50.00
2430,2430,2,1,100.00,100.00
2431,2431,9,1,50.00,50.00
2432,2432,10,1,50.00,50.00
2433,2433,12,1,50.00,50.00
2434,2434,6,1,100.00,100.00
2435,2435,10,1,50.00,50.00
2436,2436,2,1,100.00,100.00
2437,2437,6,1,100.00,100.00
2438,2438,8,1,50.00,50.00
2439,2439,12,1,50.00,50.00
2440,2440,9,1,50.00,50.00
2441,2441,8,1,50.00,50.00
2442,2442,7,1,50.00,50.00
2443,2443,3,1,100.00,100.00
2444,2444,8,1,50.00,50.00
2445,2445,3,1,100.00,100.00
2446,2446,12,1,50.00,50.00
2447,2447,11,1,50.00,50.00
2448,2448,11,1,50.00,50.00
2449,2449,5,1,100.00,100.00
2450,2450,10,1,50.00,50.00
2451,2451,10,1,50.00,50.00
2452,2452,12,1,50.00,50.00
2453,2453,1,1,100.00,100.00
2454,2454,2,1,100.00,100.00
2455,2455,5,1,100.00,100.00
2456,2456,11,1,50.00,50.00
2457,2457,12,1,50.00,50.00
2458,2458,3,1,100.00,100.00
2459,2459,11,1,50.00,50.00
2460,2460,8,1,50.00,50.00
2461,2461,10,1,50.00,50.00
2462,2462,11,1,50.00,50.00
2463,2463,2,1,100.00,100.00
2464,2464,9,1,50.00,50.00
2465,2465,6,1,100.00,100.00
2466,2466,12,1,50.00,50.00
2467,2467,2,1,100.00,100.00
2468,2468,12,1,50.00,50.00
2469,2469,5,1,100.00,100.00
2470,2470,6,1,100.00,100.00
2471,2471,5,1,100.00,100.00
2472,2472,10,1,50.00,50.00
2473,2473,10,1,50.00,50.00
2474,2474,6,1,100.00,100.00
2475,2475,11,1,50.00,50.00
2476,2476,12,1,50.00,50.00
2477,2477,8,1,50.00,50.00
2478,2478,12,1,50.00,50.00
2479,2479,12,1,50.00,50.00
2480,2480,12,1,50.00,50.00
2481,2481,8,1,50.00,50.00
2482,2482,2,1,100.00,100.00
2483,2483,4,1,100.00,100.00
2484,2484,5,1,100.00,100.00
2485,2485,2,1,100.00,100.00
2486,2486,11,1,50.00,50.00
2487,2487,10,1,50.00,50.00
2488,2488,12,1,50.00,50.00
2489,2489,8,1,50.00,50.00
2490,2490,3,1,100.00,100.00
2491,2491,7,1,50.00,50.00
2492,2492,12,1,50.00,50.00
2493,2493,8,1,50.00,50.00
2494,2494,7,1,50.00,50.00
2495,2495,8,1,50.00,50.00
2496,2496,1,1,100.00,100.00
2497,2497,11,1,50.00,50.00
2498,2498,7,1,50.00,50.00
2499,2499,8,1,50.00,50.00
2500,2500,8,1,50.00,50.00
2501,2501,8,1,50.00,50.00
2502,2502,7,1,50.00,50.00
2503,2503,12,1,50.00,50.00
2504,2504,10,1,50.00,50.00
2505,2505,2,1,100.00,100.00
2506,2506,11,1,50.00,50.00
2507,2507,2,1,100.00,100.00
2508,2508,8,1,50.00,50.00
2509,2509,12,1,50.00,50.00
2510,2510,11,1,50.00,50.00
2511,2511,12,1,50.00,50.00
2512,2512,12,1,50.00,50.00
2513,2513,11,1,50.00,50.00
2514,2514,7,1,50.00,50.00
2515,2515,8,1,50.00,50.00
2516,2516,2,1,100.00,100.00
2517,2517,7,1,50.00,50.00
2518,2518,2,1,100.00,100.00
2519,2519,7,1,50.00,50.00
2520,2520,7,1,50.00,50.00
2521,2521,9,1,50.00,50.00
2522,2522,7,1,50.00,50.00
2523,2523,12,1,50.00,50.00
2524,2524,4,1,100.00,100.00
2525,2525,11,1,50.00,50.00
2526,2526,7,1,50.00,50.00
2527,2527,5,1,100.00,100.00
2528,2528,1,1,100.00,100.00
2529,2529,3,1,100.00,100.00
2530,2530,7,1,50.00,50.00
2531,2531,11,1,50.00,50.00
2532,2532,12,1,50.00,50.00
2533,2533,8,1,50.00,50.00
2534,2534,10,1,50.00,50.00
2535,2535,12,1,50.00,50.00
2536,2536,11,1,50.00,50.00
2537,2537,7,1,50.00,50.00
2538,2538,10,1,50.00,50.00
2539,2539,12,1,50.00,50.00
2540,2540,4,1,100.00,100.00
2541,2541,7,1,50.00,50.00
2542,2542,10,1,50.00,50.00
2543,2543,7,1,50.00,50.00
2544,2544,9,1,50.00,50.00
2545,2545,2,1,100.00,100.00
2546,2546,7,1,50.00,50.00
2547,2547,1,1,100.00,100.00
2548,2548,11,1,50.00,50.00
2549,2549,12,1,50.00,50.00
2550,2550,10,1,50.00,50.00
2551,2551,12,1,50.00,50.00
2552,2552,10,1,50.00,50.00
2553,2553,12,1,50.00,50.00
2554,2554,10,1,50.00,50.00
2555,2555,4,1,100.00,100.00
2556,2556,9,1,50.00,50.00
2557,2557,9,1,50.00,50.00
2558,2558,8,1,50.00,50.00
2559,2559,12,1,50.00,50.00
2560,2560,9,1,50.00,50.00
2561,2561,10,1,50.00,50.00
2562,2562,9,1,50.00,50.00
2563,2563,2,1,100.00,100.00
2564,2564,7,1,50.00,50.00
2565,2565,7,1,50.00,50.00
2566,2566,2,1,100.00,100.00
2567,2567,8,1,50.00,50.00
2568,2568,11,1,50.00,50.00
2569,2569,12,1,50.00,50.00
2570,2570,4,1,100.00,100.00
2571,2571,6,1,100.00,100.00
2572,2572,12,1,50.00,50.00
2573,2573,2,1,100.00,100.00
2574,2574,9,1,50.00,50.00
2575,2575,8,1,50.00,50.00
2576,2576,6,1,100.00,100.00
2577,2577,7,1,50.00,50.00
2578,2578,4,1,100.00,100.00
2579,2579,9,1,50.00,50.00
